naselje_ime_lat,opstina_ime_lat,latitude,longitude,ulica_ime_lat,kucni_broj_lat
ALEKSANDROVO,NOVA CRNJA,45.64417758751294,20.603789134656605,SVETOZARA MARKOVIĆA,63
ALEKSANDROVO,NOVA CRNJA,45.63850169062348,20.58292479194095,ŽELEZNIČKA,41
ALEKSANDROVO,NOVA CRNJA,45.63709418467981,20.580997513349374,ŽELEZNIČKA,26
ALEKSANDROVO,NOVA CRNJA,45.636935115227885,20.584218472687972,KARAĐORĐEVA,58
ALEKSANDROVO,NOVA CRNJA,45.63957935972368,20.585220940695944,KARAĐORĐEVA,50
ALEKSANDROVO,NOVA CRNJA,45.6384304933661,20.587710585055117,ĐURE JAKŠIĆA,45
ALEKSANDROVO,NOVA CRNJA,45.634253226759775,20.58905195474078,MIHAJLA PUPINA,69
ALEKSANDROVO,NOVA CRNJA,45.64001968020389,20.590157712128477,MIHAJLA PUPINA,44
ALEKSANDROVO,NOVA CRNJA,45.63933796716839,20.590513749374335,MIHAJLA PUPINA,47
ALEKSANDROVO,NOVA CRNJA,45.63727024414348,20.592417907933736,NIKOLE TESLE,35A
ALEKSANDROVO,NOVA CRNJA,45.6384434111555,20.59507187528698,ŽARKA ZRENJANINA,31
ALEKSANDROVO,NOVA CRNJA,45.63639394531279,20.601457862669534,VUKA KARADŽIĆA,51A
ALEKSANDROVO,NOVA CRNJA,45.64603591837565,20.591900185487077,SVETOZARA MARKOVIĆA,22
ALEKSANDROVO,NOVA CRNJA,45.64527000338351,20.59801067277972,SVETOZARA MARKOVIĆA,43
ALEKSANDROVO,NOVA CRNJA,45.63956287450082,20.602690954005073,VUKA KARADŽIĆA,33A
ALEKSANDROVO,NOVA CRNJA,45.6396568065461,20.602602522849022,VUKA KARADŽIĆA,33
ALEKSANDROVO,NOVA CRNJA,45.63481010052373,20.58011243258944,ŽELEZNIČKA,56
ALEKSANDROVO,NOVA CRNJA,45.638029596219084,20.583049163384487,ŽELEZNIČKA,41A
ALEKSANDROVO,NOVA CRNJA,45.634215777756474,20.584224597646575,BRANKA RADIČEVIĆA,11
ALEKSANDROVO,NOVA CRNJA,45.639030234896616,20.585623661774168,KARAĐORĐEVA,43
ALEKSANDROVO,NOVA CRNJA,45.634777227785705,20.586374149733228,ĐURE JAKŠIĆA,63
ALEKSANDROVO,NOVA CRNJA,45.63650706049671,20.586508078663737,ĐURE JAKŠIĆA,58
ALEKSANDROVO,NOVA CRNJA,45.63353405958353,20.587704921159872,BRANKA RADIČEVIĆA,23
ALEKSANDROVO,NOVA CRNJA,45.63385968575923,20.590324374360407,4.OKTOBRA,64
ALEKSANDROVO,NOVA CRNJA,45.636084541200034,20.591734161672214,4.OKTOBRA,51
ALEKSANDROVO,NOVA CRNJA,45.638392895139546,20.592559765104305,4.OKTOBRA,45
ALEKSANDROVO,NOVA CRNJA,45.63451232469173,20.59349409128273,ŽARKA ZRENJANINA,49
ALEKSANDROVO,NOVA CRNJA,45.63559289986051,20.593422125699995,ŽARKA ZRENJANINA,48
ALEKSANDROVO,NOVA CRNJA,45.63781000266512,20.59481417098165,ŽARKA ZRENJANINA,35
ALEKSANDROVO,NOVA CRNJA,45.63156975765339,20.59664771788496,BRANKA RADIČEVIĆA,56
ALEKSANDROVO,NOVA CRNJA,45.63775321531576,20.598974530918163,GAVRILA PRINCIPA,38
ALEKSANDROVO,NOVA CRNJA,45.6425172358454,20.60131884896935,GAVRILA PRINCIPA,9
ALEKSANDROVO,NOVA CRNJA,45.637717704754294,20.581372921270837,ŽELEZNIČKA,18A
ALEKSANDROVO,NOVA CRNJA,45.63213434711442,20.5829499567818,KARAĐORĐEVA,73A
ALEKSANDROVO,NOVA CRNJA,45.63400995848316,20.582530354280298,BRANKA RADIČEVIĆA,6A
ALEKSANDROVO,NOVA CRNJA,45.63140994665831,20.58681267416125,MIHAJLA PUPINA,86
ALEKSANDROVO,NOVA CRNJA,45.63196490401401,20.589623307773515,4.OKTOBRA,66A
ALEKSANDROVO,NOVA CRNJA,45.631550767157464,20.591833153535703,ŽARKA ZRENJANINA,70A
ALEKSANDROVO,NOVA CRNJA,45.63567893363148,20.5910474642464,4.OKTOBRA,50
ALEKSANDROVO,NOVA CRNJA,45.63441805833763,20.591115782980104,4.OKTOBRA,67
ALEKSANDROVO,NOVA CRNJA,45.642820063552165,20.59187246283027,MIHAJLA PUPINA,27
ALEKSANDROVO,NOVA CRNJA,45.63855574224751,20.592641217897697,4.OKTOBRA,43
ALEKSANDROVO,NOVA CRNJA,45.6427715415829,20.594195055328434,4.OKTOBRA,19
ALEKSANDROVO,NOVA CRNJA,45.62674060257117,20.597880923215083,VUKA KARADŽIĆA,99
ALEKSANDROVO,NOVA CRNJA,45.63610252569738,20.598894694525654,NIKOLE TESLE,67
ALEKSANDROVO,NOVA CRNJA,45.63549473518692,20.59929138804428,NIKOLE TESLE,56
ALEKSANDROVO,NOVA CRNJA,45.63841947794051,20.599260789489758,GAVRILA PRINCIPA,34
ALEKSANDROVO,NOVA CRNJA,45.64501467631138,20.597405384171495,SVETOZARA MARKOVIĆA,44
ALEKSANDROVO,NOVA CRNJA,45.63303034645835,20.580872170541085,ŽELEZNIČKA,67
ALEKSANDROVO,NOVA CRNJA,45.638302076343926,20.58416653312198,NIKOLE TESLE,6A
ALEKSANDROVO,NOVA CRNJA,45.63870439526426,20.58480383677563,NIKOLE TESLE,13
ALEKSANDROVO,NOVA CRNJA,45.64056074089954,20.585571189922366,KARAĐORĐEVA,42
ALEKSANDROVO,NOVA CRNJA,45.63352083354106,20.585914581616493,BRANKA RADIČEVIĆA,18
ALEKSANDROVO,NOVA CRNJA,45.63057403804499,20.586615855277387,MIHAJLA PUPINA,94
ALEKSANDROVO,NOVA CRNJA,45.63103719082921,20.586854928062216,MIHAJLA PUPINA,90
ALEKSANDROVO,NOVA CRNJA,45.641629856033155,20.58648643610849,KARAĐORĐEVA,27
ALEKSANDROVO,NOVA CRNJA,45.63865677430944,20.58721145818331,ĐURE JAKŠIĆA,50A
ALEKSANDROVO,NOVA CRNJA,45.63815261050341,20.587604071668125,NIKOLE TESLE,25
ALEKSANDROVO,NOVA CRNJA,45.63933622463482,20.587552275173223,ĐURE JAKŠIĆA,46B
ALEKSANDROVO,NOVA CRNJA,45.64048474471357,20.58790223652773,ĐURE JAKŠIĆA,38
ALEKSANDROVO,NOVA CRNJA,45.63915551367378,20.592324428164808,4.OKTOBRA,34
ALEKSANDROVO,NOVA CRNJA,45.63211383010005,20.595518004460136,BRANKA RADIČEVIĆA,51
ALEKSANDROVO,NOVA CRNJA,45.638805319067565,20.59516806927659,ŽARKA ZRENJANINA,29
ALEKSANDROVO,NOVA CRNJA,45.63962612540207,20.595527341702265,ŽARKA ZRENJANINA,21
ALEKSANDROVO,NOVA CRNJA,45.633451898848804,20.597426472105443,GAVRILA PRINCIPA,56
ALEKSANDROVO,NOVA CRNJA,45.637951125511385,20.59971308766651,GAVRILA PRINCIPA,33
ALEKSANDROVO,NOVA CRNJA,45.64384038459193,20.592193820834375,MIHAJLA PUPINA,17
ALEKSANDROVO,NOVA CRNJA,45.63246271053086,20.579099341900896,ŽELEZNIČKA,74
ALEKSANDROVO,NOVA CRNJA,45.63553865029155,20.580483952601856,ŽELEZNIČKA,48
ALEKSANDROVO,NOVA CRNJA,45.63351583904387,20.581063696921134,ŽELEZNIČKA,63A
ALEKSANDROVO,NOVA CRNJA,45.63106321878068,20.5849718777779,ĐURE JAKŠIĆA,85
ALEKSANDROVO,NOVA CRNJA,45.63223671441879,20.58724486409009,MIHAJLA PUPINA,78
ALEKSANDROVO,NOVA CRNJA,45.63770304690686,20.590565947555174,MIHAJLA PUPINA,53
ALEKSANDROVO,NOVA CRNJA,45.63460879739292,20.593008920896278,ŽARKA ZRENJANINA,54
ALEKSANDROVO,NOVA CRNJA,45.63564033903146,20.59400544459832,ŽARKA ZRENJANINA,39A
ALEKSANDROVO,NOVA CRNJA,45.64235627407008,20.596466381637548,ŽARKA ZRENJANINA,13
ALEKSANDROVO,NOVA CRNJA,45.63049444444783,20.598674775708904,VUKA KARADŽIĆA,50
ALEKSANDROVO,NOVA CRNJA,45.64439659528353,20.590043412132136,ĐURE JAKŠIĆA,17A
ALEKSANDROVO,NOVA CRNJA,45.64449208492624,20.602184898896414,SVETOZARA MARKOVIĆA,57
ALEKSANDROVO,NOVA CRNJA,45.637313791881624,20.581214259162532,ŽELEZNIČKA,22
ALEKSANDROVO,NOVA CRNJA,45.64153649837656,20.584051628007177,ŽELEZNIČKA,27
ALEKSANDROVO,NOVA CRNJA,45.63302887381176,20.585749362402243,ĐURE JAKŠIĆA,67
ALEKSANDROVO,NOVA CRNJA,45.638274167613375,20.587093141473055,NIKOLE TESLE,23A
ALEKSANDROVO,NOVA CRNJA,45.640391972726434,20.588384231461845,ĐURE JAKŠIĆA,33
ALEKSANDROVO,NOVA CRNJA,45.6307232267281,20.589748989121308,4.OKTOBRA,85
ALEKSANDROVO,NOVA CRNJA,45.63659336532335,20.59614091650122,NIKOLE TESLE,55
ALEKSANDROVO,NOVA CRNJA,45.639970681741175,20.5955530919248,ŽARKA ZRENJANINA,17A
ALEKSANDROVO,NOVA CRNJA,45.643363829061904,20.589040913110317,ĐURE JAKŠIĆA,22
ALEKSANDROVO,NOVA CRNJA,45.64011751467463,20.602278091536526,VUKA KARADŽIĆA,16V
ALEKSANDROVO,NOVA CRNJA,45.632714671951504,20.5808198682947,ŽELEZNIČKA,69
ALEKSANDROVO,NOVA CRNJA,45.63469774013151,20.58017806493308,ŽELEZNIČKA,58
ALEKSANDROVO,NOVA CRNJA,45.63432669622723,20.581643228051576,BRANKA RADIČEVIĆA,2A
ALEKSANDROVO,NOVA CRNJA,45.63807357944213,20.585142104616107,NIKOLE TESLE,10
ALEKSANDROVO,NOVA CRNJA,45.62990805561644,20.58641599630297,MIHAJLA PUPINA,100
ALEKSANDROVO,NOVA CRNJA,45.63206001441877,20.587141983698423,MIHAJLA PUPINA,78A
ALEKSANDROVO,NOVA CRNJA,45.638192352379164,20.59202949621455,4.OKTOBRA,44
ALEKSANDROVO,NOVA CRNJA,45.63989034370556,20.593130949643545,4.OKTOBRA,33
ALEKSANDROVO,NOVA CRNJA,45.62867511755299,20.596129791971414,GAVRILA PRINCIPA,73A
ALEKSANDROVO,NOVA CRNJA,45.631348854172664,20.59761177725466,BRANKA RADIČEVIĆA,60
ALEKSANDROVO,NOVA CRNJA,45.641564742655454,20.60020666240434,GAVRILA PRINCIPA,20
ALEKSANDROVO,NOVA CRNJA,45.634779030184475,20.600770697120634,VUKA KARADŽIĆA,57
ALEKSANDROVO,NOVA CRNJA,45.63700859513035,20.601115925292454,VUKA KARADŽIĆA,30
ALEKSANDROVO,NOVA CRNJA,45.64558596997705,20.59031782872924,ĐURE JAKŠIĆA,7
ALEKSANDROVO,NOVA CRNJA,45.64532253073194,20.597539719573348,SVETOZARA MARKOVIĆA,41
ALEKSANDROVO,NOVA CRNJA,45.63519323762232,20.58027508408281,ŽELEZNIČKA,52
ALEKSANDROVO,NOVA CRNJA,45.63239103563492,20.582526080322026,KARAĐORĐEVA,84
ALEKSANDROVO,NOVA CRNJA,45.633269050393736,20.58283928522124,KARAĐORĐEVA,76
ALEKSANDROVO,NOVA CRNJA,45.63849982013421,20.586073199388217,NIKOLE TESLE,17A
ALEKSANDROVO,NOVA CRNJA,45.63112462514277,20.587512311998655,MIHAJLA PUPINA,85
ALEKSANDROVO,NOVA CRNJA,45.63606657896637,20.58863389319019,MIHAJLA PUPINA,60
ALEKSANDROVO,NOVA CRNJA,45.63961657260136,20.58821745432464,ĐURE JAKŠIĆA,37
ALEKSANDROVO,NOVA CRNJA,45.644904091470366,20.585311898063736,ŽELEZNIČKA,11
ALEKSANDROVO,NOVA CRNJA,45.64720008512299,20.58733684610734,SVETOZARA MARKOVIĆA,5
ALEKSANDROVO,NOVA CRNJA,45.64074238541603,20.590389573097855,MIHAJLA PUPINA,38
ALEKSANDROVO,NOVA CRNJA,45.6410716955286,20.5905308895387,MIHAJLA PUPINA,34
ALEKSANDROVO,NOVA CRNJA,45.634179436616904,20.593434014885858,ŽARKA ZRENJANINA,51
ALEKSANDROVO,NOVA CRNJA,45.63713341215514,20.593625645728274,NIKOLE TESLE,45
ALEKSANDROVO,NOVA CRNJA,45.637916516283795,20.59429079361454,ŽARKA ZRENJANINA,42
ALEKSANDROVO,NOVA CRNJA,45.636176271565446,20.596041652169067,NIKOLE TESLE,44
ALEKSANDROVO,NOVA CRNJA,45.62885542851273,20.597973436523105,VUKA KARADŽIĆA,60
ALEKSANDROVO,NOVA CRNJA,45.6404881661757,20.602871371429405,VUKA KARADŽIĆA,31
ALEKSANDROVO,NOVA CRNJA,45.64182831121513,20.5883515142162,ĐURE JAKŠIĆA,26
ALEKSANDROVO,NOVA CRNJA,45.64021859550206,20.58363472922061,ŽELEZNIČKA,35
ALEKSANDROVO,NOVA CRNJA,45.63254184389427,20.585553702973506,ĐURE JAKŠIĆA,73
ALEKSANDROVO,NOVA CRNJA,45.64170377372011,20.58411159854269,ŽELEZNIČKA,25A
ALEKSANDROVO,NOVA CRNJA,45.635851338878126,20.58623345076147,ĐURE JAKŠIĆA,64
ALEKSANDROVO,NOVA CRNJA,45.635105133444654,20.586474124241096,ĐURE JAKŠIĆA,61
ALEKSANDROVO,NOVA CRNJA,45.64028651745923,20.586027579159786,KARAĐORĐEVA,35
ALEKSANDROVO,NOVA CRNJA,45.63718344666635,20.586697877039622,ĐURE JAKŠIĆA,54
ALEKSANDROVO,NOVA CRNJA,45.63320626280234,20.587634835304048,BRANKA RADIČEVIĆA,24
ALEKSANDROVO,NOVA CRNJA,45.636225748605845,20.589368696879312,MIHAJLA PUPINA,57A
ALEKSANDROVO,NOVA CRNJA,45.63660166068725,20.58960344887487,MIHAJLA PUPINA,55A
ALEKSANDROVO,NOVA CRNJA,45.63935584338367,20.590554038079176,MIHAJLA PUPINA,45
ALEKSANDROVO,NOVA CRNJA,45.629777017973225,20.591851288312473,ŽARKA ZRENJANINA,71A
ALEKSANDROVO,NOVA CRNJA,45.63626659405393,20.595570501482346,NIKOLE TESLE,42A
ALEKSANDROVO,NOVA CRNJA,45.630492798530064,20.59677591083703,GAVRILA PRINCIPA,63
ALEKSANDROVO,NOVA CRNJA,45.63605941529169,20.596493232564885,NIKOLE TESLE,46
ALEKSANDROVO,NOVA CRNJA,45.635957247792625,20.59717989117911,NIKOLE TESLE,48A
ALEKSANDROVO,NOVA CRNJA,45.628510042694764,20.59791663601003,VUKA KARADŽIĆA,62
ALEKSANDROVO,NOVA CRNJA,45.63391947760477,20.600446295436477,VUKA KARADŽIĆA,59
ALEKSANDROVO,NOVA CRNJA,45.64460670944442,20.589977331567294,ĐURE JAKŠIĆA,17
ALEKSANDROVO,NOVA CRNJA,45.644502313117506,20.58755581565409,KARAĐORĐEVA,13A
ALEKSANDROVO,NOVA CRNJA,45.63367610124192,20.581125242043,ŽELEZNIČKA,63
ALEKSANDROVO,NOVA CRNJA,45.63420514242835,20.581828631188667,BRANKA RADIČEVIĆA,4
ALEKSANDROVO,NOVA CRNJA,45.63285793583034,20.582729175453924,KARAĐORĐEVA,80
ALEKSANDROVO,NOVA CRNJA,45.63562046213693,20.583705478454366,KARAĐORĐEVA,68
ALEKSANDROVO,NOVA CRNJA,45.63377598966701,20.586455673579138,BRANKA RADIČEVIĆA,19
ALEKSANDROVO,NOVA CRNJA,45.64478308867093,20.587142469039502,KARAĐORĐEVA,16
ALEKSANDROVO,NOVA CRNJA,45.637248937362315,20.58978451555739,NIKOLE TESLE,22B
ALEKSANDROVO,NOVA CRNJA,45.63062839847631,20.59212350701229,ŽARKA ZRENJANINA,67
ALEKSANDROVO,NOVA CRNJA,45.63669531595207,20.593189742582453,NIKOLE TESLE,32
ALEKSANDROVO,NOVA CRNJA,45.642830607065406,20.596665981621918,ŽARKA ZRENJANINA,9
ALEKSANDROVO,NOVA CRNJA,45.63477370321593,20.59786607034513,GAVRILA PRINCIPA,48
ALEKSANDROVO,NOVA CRNJA,45.63557979396136,20.598163875366495,GAVRILA PRINCIPA,44A
ALEKSANDROVO,NOVA CRNJA,45.630082656513096,20.599035010217246,VUKA KARADŽIĆA,81
ALEKSANDROVO,NOVA CRNJA,45.635429504865016,20.599735403580578,NIKOLE TESLE,58
ALEKSANDROVO,NOVA CRNJA,45.64300161337612,20.59192324346229,MIHAJLA PUPINA,25
ALEKSANDROVO,NOVA CRNJA,45.64626075026092,20.592426630013424,SVETOZARA MARKOVIĆA,23
ALEKSANDROVO,NOVA CRNJA,45.64317604339249,20.59673716009614,ŽARKA ZRENJANINA,7A
ALEKSANDROVO,NOVA CRNJA,45.644734605369834,20.600956382805993,SVETOZARA MARKOVIĆA,53A
ALEKSANDROVO,NOVA CRNJA,45.636022866386654,20.580621861450783,ŽELEZNIČKA,42
ALEKSANDROVO,NOVA CRNJA,45.64046571958916,20.582291990618547,ŽELEZNIČKA,2
ALEKSANDROVO,NOVA CRNJA,45.63759824284894,20.582597503555288,ŽELEZNIČKA,45
ALEKSANDROVO,NOVA CRNJA,45.633357747394186,20.586812473802386,BRANKA RADIČEVIĆA,22
ALEKSANDROVO,NOVA CRNJA,45.633689478503975,20.5869249938043,BRANKA RADIČEVIĆA,21
ALEKSANDROVO,NOVA CRNJA,45.63365508529559,20.58717132784633,BRANKA RADIČEVIĆA,21A
ALEKSANDROVO,NOVA CRNJA,45.63724746559492,20.589124503656212,MIHAJLA PUPINA,54
ALEKSANDROVO,NOVA CRNJA,45.63732553059274,20.589157036942943,MIHAJLA PUPINA,52V
ALEKSANDROVO,NOVA CRNJA,45.63292062747755,20.591055337954664,BRANKA RADIČEVIĆA,35
ALEKSANDROVO,NOVA CRNJA,45.63283153862777,20.59151388554579,BRANKA RADIČEVIĆA,37
ALEKSANDROVO,NOVA CRNJA,45.63714543914556,20.59311026989538,NIKOLE TESLE,41
ALEKSANDROVO,NOVA CRNJA,45.63780926473502,20.594276555292495,ŽARKA ZRENJANINA,44
ALEKSANDROVO,NOVA CRNJA,45.64243610149536,20.594100466356593,4.OKTOBRA,21
ALEKSANDROVO,NOVA CRNJA,45.62891159996457,20.59565418961475,GAVRILA PRINCIPA,76
ALEKSANDROVO,NOVA CRNJA,45.629098780844316,20.59865522924053,VUKA KARADŽIĆA,87
ALEKSANDROVO,NOVA CRNJA,45.64379274373712,20.591556652053224,MIHAJLA PUPINA,18A
ALEKSANDROVO,NOVA CRNJA,45.64560899289494,20.59214877756625,MIHAJLA PUPINA,6
ALEKSANDROVO,NOVA CRNJA,45.643859701022976,20.59410468638986,4.OKTOBRA,10
ALEKSANDROVO,NOVA CRNJA,45.63220926158265,20.580572429144908,ŽELEZNIČKA,71A
ALEKSANDROVO,NOVA CRNJA,45.630682839334604,20.5818617537032,KARAĐORĐEVA,94
ALEKSANDROVO,NOVA CRNJA,45.63205794820309,20.58238845260152,KARAĐORĐEVA,86
ALEKSANDROVO,NOVA CRNJA,45.64073749824405,20.583758176351484,ŽELEZNIČKA,31A
ALEKSANDROVO,NOVA CRNJA,45.63218766428477,20.5855060208454,ĐURE JAKŠIĆA,75
ALEKSANDROVO,NOVA CRNJA,45.636342810740814,20.584528095847112,KARAĐORĐEVA,51A
ALEKSANDROVO,NOVA CRNJA,45.63932746218651,20.585603506871134,KARAĐORĐEVA,41A
ALEKSANDROVO,NOVA CRNJA,45.63790821454041,20.586378315722282,NIKOLE TESLE,16A
ALEKSANDROVO,NOVA CRNJA,45.636693488589536,20.586587926445574,ĐURE JAKŠIĆA,56A
ALEKSANDROVO,NOVA CRNJA,45.640319322278266,20.587806442171804,ĐURE JAKŠIĆA,38A
ALEKSANDROVO,NOVA CRNJA,45.635990339162014,20.58933384896207,MIHAJLA PUPINA,59
ALEKSANDROVO,NOVA CRNJA,45.636341114671595,20.589411606995426,MIHAJLA PUPINA,57
ALEKSANDROVO,NOVA CRNJA,45.638401145200966,20.59026099842761,MIHAJLA PUPINA,51A
ALEKSANDROVO,NOVA CRNJA,45.63541465301139,20.591471381853225,4.OKTOBRA,59
ALEKSANDROVO,NOVA CRNJA,45.64285925180227,20.591202337276215,MIHAJLA PUPINA,28
ALEKSANDROVO,NOVA CRNJA,45.63352523201325,20.59312581992323,ŽARKA ZRENJANINA,55
ALEKSANDROVO,NOVA CRNJA,45.635764871141085,20.59763200792968,NIKOLE TESLE,50
ALEKSANDROVO,NOVA CRNJA,45.641958557393835,20.601166517827462,GAVRILA PRINCIPA,13
ALEKSANDROVO,NOVA CRNJA,45.644428125202374,20.596676204780803,ŽARKA ZRENJANINA,4
ALEKSANDROVO,NOVA CRNJA,45.64405456841784,20.603069843321187,SVETOZARA MARKOVIĆA,64A
ALEKSANDROVO,NOVA CRNJA,45.63416472171969,20.580011146390884,ŽELEZNIČKA,62
ALEKSANDROVO,NOVA CRNJA,45.63322621368788,20.58284139923828,KARAĐORĐEVA,76A
ALEKSANDROVO,NOVA CRNJA,45.6348773502622,20.585836461689077,ĐURE JAKŠIĆA,70
ALEKSANDROVO,NOVA CRNJA,45.637507733590816,20.586842664338427,ĐURE JAKŠIĆA,52
ALEKSANDROVO,NOVA CRNJA,45.63212983887012,20.58783363626802,MIHAJLA PUPINA,77
ALEKSANDROVO,NOVA CRNJA,45.639531935754555,20.5876107620762,ĐURE JAKŠIĆA,46
ALEKSANDROVO,NOVA CRNJA,45.63579482365197,20.588404161118333,MIHAJLA PUPINA,62
ALEKSANDROVO,NOVA CRNJA,45.643297804407524,20.587180198561647,KARAĐORĐEVA,21A
ALEKSANDROVO,NOVA CRNJA,45.63852855673447,20.58959746585272,MIHAJLA PUPINA,52A
ALEKSANDROVO,NOVA CRNJA,45.63409774335492,20.59766433870749,GAVRILA PRINCIPA,52
ALEKSANDROVO,NOVA CRNJA,45.633113903797174,20.600140251460846,VUKA KARADŽIĆA,63A
ALEKSANDROVO,NOVA CRNJA,45.634389424442936,20.600037134397564,VUKA KARADŽIĆA,36
ALEKSANDROVO,NOVA CRNJA,45.63832289945114,20.601577247028914,VUKA KARADŽIĆA,22A
ALEKSANDROVO,NOVA CRNJA,45.64502872798833,20.58961686216631,ĐURE JAKŠIĆA,12
ALEKSANDROVO,NOVA CRNJA,45.645788714024555,20.590405282643573,ĐURE JAKŠIĆA,5A
ALEKSANDROVO,NOVA CRNJA,45.645864350357,20.592199667645204,SVETOZARA MARKOVIĆA,24
ALEKSANDROVO,NOVA CRNJA,45.63229583790902,20.58302779052121,KARAĐORĐEVA,73
ALEKSANDROVO,NOVA CRNJA,45.637423895713326,20.587304938508275,ĐURE JAKŠIĆA,47
